ideal_durations,budget_levl,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,best_months,city,city_photo,short_description
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,1,"04, 05, 10","Valencia, Spain",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrtC27ArsRr-H_oAKJJBv9Yp5D-TjC0wLIWfbhglzXtLBwFid2uZB1ym7FVGBAlqd0IlU4rivayGZezEnlshsN8ZyJ_T1kN9fe37KXaMIjKp5EBduJKo_84bz2RdyrRoNdosDwlAdxjxev_niqjBoUM9Neu5pQYdKRLxQalOuLRKr8nJR0be79KGwleQUSiwknR06Owlz4vbSCfzvoiQr__Jdd8ls_bfJ7Zr5UiDZrLmTuyfhARxuPOIAxXeFqZw1ialbsBCjoHhWKQkjJlqx1UH5OMl-OnjT6WjZ0Q9hskWZSzf8X0ysC_WapqhQxPoV9_nij8-ML92Rk-M6rSxRTYfDBL7HyGLNruIBBx3MeWz2TFKjRMBcBfqnvwHwIbnb06wYkZ5pnqyp5ulvjh54O1qPEfJ0UDOjR4AOg5nM6_SurArZpmdNHB7QKu1HOqDcgUBB6j6oEYb-GN8agyF2YgOaRUAkhVHGqTlbeRPhDz-V0NiQy2fnZDBrTJDJOzYquq80RUny6Ee_DF4n9_D1YjYzndGs5PdhUyx750BlMeS9E7m-tjcUR8Fjgcv8CleNOp8Qg6nbf80g&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Sun-drenched streets lined with orange trees, vibrant markets, and a seamless blend of ancient history and modern art create a captivating atmosphere."
"[""Shorttrip""]",1,1,1,1,1,0,1,1,0,1,"02, 03, 04","Hoi An, Vietnam",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHovz7Qq4IJBDnDofQAlhXCGqEjFcyPsJNwLvU5isRmgapomxdg6qq31T5Yuon_YaRu8dYglbFBtV5D3WMuCemPil-fIj6Kacan_sWQg6tL59P6-EvQN9tsoBWnHJwWnenC5hmmtMUIBPSc9PYMVZYk2pJRqbIwn31e5DzqWZXXcrhhG-UhLbLoQ-2qQw0kR1o3_g2tJeG11FPe6IWmn-kJ_19w5d-0qRnkgmWr8eAbVhXSvTNBeBtBBV769wycG9DL1N5X-K8oOUTeEZ_9hKvjy0XaA7xbgOHupQ5wc1qFduhoyjHflmThH5IpxOLftV3yVpFfa8RlJmx1nlB8QYZ69RE58reewFHGqqEkCxchMzItRzlB1ajUMIL69d_YqkUEwM9RLfDC9XlX9yFdB-CH_Fz2hXBRpj3ww0g1cWJYyv3J9ACFf2IlJlKeSjJYFiSPZbQc58WKqvjpW0E3hOPkC9WzM_LgEkTal7spGTDyyR8BYAp7vfI7pMrq5Yrk0no8xdakJcFEYL47PqlQag44Y6D1P8KnR2vUARtVyzus6oC444LS_5H5yjF_jayHC2yewZtVXTiT3DA&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming lantern-lit streets, bustling markets, and the scent of fresh herbs create an inviting atmosphere that feels both timeless and vibrant."
"[""Shorttrip""]",1,1,0,1,0,1,1,1,1,0,"11, 12, 01","Kolkata, India",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqfeNItgvI0ByYGP4ZlPMGLJ0AnEC6ehNnfu1sAjqLzZNnHzOYf6f-9MFOZkfDQx-GO8JS9eG6NO-zr7diuii6VSGJzOzy0jmDopNq7P8QZWgwV_sE6u4zIkZ6tNEtBOUErPdl5GGIHGwXaAHczQLItY_R-oMxdBDqP_G0KhcppfQFryu2MPyVscCkt02bmqo2qLTqR_a5gDFu0lC-lyybkfoB9YdZ7p3RYchZmHJgMnhCNyMfHJ41IS86k-9bfKFXsc0SF6kFOp0AXbBEfnUHPeVtSV9veEn_ObIBRP2Oq_dTkWnBmfW6GdGP2LseRNwJHoDBcPoqywpNj4uTerH-RA0Uj1bCgT2iTbUz8WTE-BqfnOd_RFPz6oVWlq1aWJkQ1Z362EJ7fd7-_S_xDGK3TyE3me-LuGC_DOc-EPGdH8v1Nb4xsVRgBw74_wiMECX5sWDdGg_1a4e5fjXea19CBvkcGUejAf-YafmlX9LQnllxpy-WNlwbYco2JJfVYNgktK8gcDM_3xhsdDxTHQgEBCEX2wEpZDqGej7DCeAOoJ3ihdP326LJdE1dT5sOuK_HfBQ&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Bustling streets filled with the aroma of spices, vibrant markets, and colonial architecture create an inviting atmosphere full of life and history."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"05, 06, 09","Budapest, Hungary",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHqzUV4NSM-7cCdUYgoZo1PvYY6NnJNEJBCh57Ga2ANOOlAK0DjTKPcmGRBnMtSZ-UHi1XmYijlc-76WBSV0qGpPSZFcQyZygWwJ_ua18msGzrmx79X8hSd5-lmEDrOpWivewjwuL6dgWTygrHvTAcaB-cX-9WEsGeB5g8yAtnYmuVVn_5QavIvnBm9TwzPhjygb4WsOAsZryfYHJ16SipLn7Vthl71qPg0ThkodvmCaJbNdeNf4OQiPJAuWLtTV3qtheb3WK1dkNc7Z2HFc4nB88mlfQgbnPxGN3qIlBSjnUQiZVixwr6zXgeMc3J4_d0UO6gLGnm-ISqaf0dczMSCg85MetnhPltP2fYLnaU2rmjZSaBx2W812rty6SYC8KTzzE2cIerFF7RgvUXWGKZaOuJywYEsbc7BCnnlyBe0dYnQgRJUOzTKa6R9kg0kJ9K8gIj5tXNSXy6nXdAS4GXLSkoW-mdKyh3rBlLX7O1ssoj1Smkr25TbB2xmt_5vh_EbrhyeN9IEouyeRi0oSsiSnknL0z2xe2C95yyajSIzE-jPVViBwhTDLV1OEY_oHMgrej6Jy&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming streets lined with historic architecture and lively ruin bars create a welcoming vibe, where tradition meets a vibrant, modern energy."
"[""Shorttrip""]",1,1,1,1,0,1,1,1,1,1,"06, 07, 08","Yogyakarta, Indonesia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrcTy2Dog0MCw6_CXvbewYsjQF_gxWAf_172vaFn0zp4_jaaerciu9h8RiJWAOmdoxwJ_RewRaJJITrFzpjgyvN1xhFxGcPok_0u_Fr033__si2jpkfJjs0wLISLXXQD8IA7F3LbAMi3ZNBIyPRnFEZ--v9C8Rj93I3HdFSvmAZVlaGil7nJCHsqqp4FcH6p79TCuD9BDBNiCy3Rx4Tfky8xdF7lIJkHI5veeOFiGbi2QfwbZSgKrAD6xfHYTtynNpBPZ8xt7j7rlFRUwzSl3ScY0cfnGpekvMIWNHxxur_XKUwkLK3_ILL_n1U82kJEwOEdsq6XvGRLNNvzr2vuIE53lLy4xAbWcHAyCcW2AAp5xeXsL3rKtAvbxHbLal8Zs9g6TNonhBx6ywEgDSYCQe8ItPxBoHYlXQnfEYsDg8a5E062ofCELu_tfRH_ikuZ0Swzs1Zku35x35HLo0ZZcKOnDleN2Ssj-avH_eKLiPWbKb2aQa0cM0YUAqW5oagohIt_cCghRDUijKbOKDAY-Vep5Qyfptp2JrxvHrUm86EpqiJY1l0-bieT2KVJYvsQMddKp3y&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A vibrant blend of traditional Javanese culture and modern energy, where bustling markets and ancient temples create a rich sensory tapestry."
"[""Shorttrip""]",3,1,0,1,1,1,1,1,1,0,"04, 05, 09","Monaco, Monaco",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHp_l9si1LjSYfsSR4TWboVrexfHNDXwO6MeDg0SUo8yOrspjcUlRd40-_y0IlMAt8XjeB_Y-GdQZRhADcCuJmjrRFddkCdd21e_kWY--4rQeUF9i_Vf045ylXPpHzV0XUR4_tqkqFmpUlExzshhy7erFRGCc4IliWMR0ey30fel8O5rZ7FMEwzoi1cpa-Q_0DYyUBlPpSbiRqXdYvZEHEM7R3aCMzOdwEC9zfSo3kqktj-otlAOnmBZTWZ27qqx6LBePrtv5ZxHk-ExTivToROjV9BHXT7FXnN9BZywKeS-PsucL4Q&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Glamorous streets lined with luxury cars and yachts, where the Mediterranean breeze mingles with the scent of high-end cuisine and opulence."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"04, 05, 09","Rome, Italy",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpq61Xn8bbanw0DEfzADfjTL3lFvRfRoaiOM1KoJeeYhslQOMwRTqcYNrirrdG6TLOZ6ioItZnaixlBs7hNa4yw5WLKeI8N_404Vd4crAF7r1KXHGb2MKdKDbQWNQyC_nWUNLUFcUVpwsqeojPUmti42roahbykBcdGJjK3GsWj3rSg1NYVti91FvkkpNqQoThQSFfyHpaxDvV6nDWXTaZmptF9kGVQPaCnhwSJqHWW-zQEjjRhtpuZMCJAuVU9tD2KTzKS88XfTLoX23TWPbYJH8LQDA9wpuivdiEkbNZyqa6dXjPDvZiHHI3uZzaWVL75FWte9pQKvUSPiHYiNFsPCjq2UBGW6riBJ4y4OGO6TfhkyWS07jtywR6WpP5lfhxk9dtbkGbVYZZzCNeNfoM_qa_pGRCo7xSVLcBFjGeptnoTbkw-aOTHcqzQz5IfTmCUFo6QXegjLM36heKId-QlV9gzhnBmY4CtvEm1r-avX0-SHnIA9r-CRDF1izUL7CqJMPVmCXSz5BOKIU2ADPxQnOPXY4aBxVGvP8LBH_RbJjWrFSL9ahrYWQ8ZqA3S-IZ9UhADDpdldg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Ancient ruins stand proudly amidst bustling piazzas, where the aroma of fresh pasta and the echoes of street musicians fill the air."
"[""Shorttrip""]",3,1,1,1,0,1,1,1,1,1,"06, 07, 08","Stockholm, Sweden",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpwxf2Mjcud8iBYj8E3js5GFeiqsqCp1ZgV-3PiJc8h9xFpjMeWxBqNW8dk-Zll2-OSYjkceqlc0MFw9X5teGWIoeZJQ_ieGHYA5jyxiKzA2j9xok55rTBMi4jLPpV0p-cQ-eUCOGJ75u-2XlDlJVaH-wjCTJnNRugYnrddXJ6Ch10XVAvyyf2CzN4z_rI7jigKZT_VY7k0NPeGeuq0HRB7iWGBEgYeGIU23rNo65qyveOc2Jh8WBoMlEorekhPIkg_7dHvi_Wtg7FxjC3juWX3mFVIMzFW1wk2ICxahPCWr06xTQw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Charming waterfronts, crisp Nordic air, and a seamless blend of old-world charm and modern design create a unique and inviting atmosphere."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"09, 10, 11","Taipei, Taiwan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrJNiuDMpLMoWl3Ub3GK7soatnFNXX593WJO7qUw08h_9wYTKmd7PwPSqM_aXZJGhrqy43KJrnk_UTnUnfi8zr0SqT58Ua-zK9HuhdHb-R2DRFo1XGX-qnaUFebKUvHCJ2qGYEfioh1Gt0V6MAtSrzmvX_tBNInaxUMigM4X_NfnRSn9NFhcafiakDJDUDY5yDwxD5EA02clpfeLZ6Y_Vx4d3nAVhiLGcNf8yUggkS2ryaUryETEprnZpcjsMEfhv3Qku76fgs0nulOtEMENXVMoITBRj8F3GsZNEiN4Xsn5cLesMnXkbJVbnD26ofYvqM96bY18ZnDwRNILk0OctWfugDLr2mTgFWU_acp3XI1ZJAtWZOoZwfx5EXspqF9-HFS_toNWE4kNQskr5771B1xwndYoLLHAFGEfg4_9rPOAT4Ne6jRjuTXMi9yvj4oaIzQ0wWskb_u3bVSbNgN4WB-qzRhlM0bhoY9NqaLKQmpe_BHnj07twF7Jg99R4MvfawMIO1kmfC0UJYV0ZkJEyecUYyyXwEyP_vDdq9OpFDRx03DCwHokXmp7_X62kao4bE4u8tM&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Bustling night markets filled with tantalizing aromas, serene temples, and lush green hills create a vibrant and welcoming atmosphere."
"[""Longtrip""]",3,1,0,0,0,1,1,1,1,0,"03, 04, 10","Tokyo, Japan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHo2h6mDqSnYuGf3TGZr7Pnw6LtaNx77AzLNcL0vYU2o88qpP5q9SXzNHoIDta3nIE_t7xoSbKXEUhY23yINc0ZliWszYQZMV2BellwB-eTMCUv6gsXNNjKHnj89CzKJMsz9T48zkSZTg-jb1rWcmO7LERFRLszJ1cErZRGv6m-M0lEJgWL6yLi_KZN6Oc50AGMiODHhqDqrGO-FmjWs8lalblaYAFeR21rmaJUpXrgrrPTMK7lhF6GhmThOLXKLa0NWcfa94t-bRNHSCxPDN1WoTY0vyZ4wZMHHuSjMFS_CuXxTT3SWJmQN_ezvd3clHnmt5BkzgJuVxC24TZwoYtphFKkImj3vHIgcmmcMEBEveO5UcikT6lEvrnje1LAO4u6d8s7XYc3x80r6mMhrW1NFJCIhKo4mAIZxpLUmMUcN0merd0iv0QUuRYlVMBhhCMyo5HlvYETT8oz3D0dRTGo34pSUhGgY90YnStCwsxx-WrjAWT-04hiU6HAG4bpjR9uK5yNQj1P56_z_BlJZiyWk0yJW5s-nFSl_1NM0FWfR_fCzhoQUv8FEkw_uBPg4LxZCyU5Em-tLpA&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Neon-lit streets pulse with energy, while serene gardens and ancient temples offer a peaceful escape, creating a captivating blend of modernity and tradition."
"[""Shorttrip""]",3,1,1,1,1,1,1,1,1,1,"09, 10, 11","Noumea, New Caledonia",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHo8yFkhtWBE12CGF8ATxiJqlnXNykd0m-UfjsKdSuX_dFt1Fo2Jown0zwouws8uWFCD2oh_8XdfdElVHApDQcKTaLXh-v1ltsVXmKrOMvANB_2OSRfG85XP-fBYt1IAfS6sDPxBVGnAnx3TbLbbckx31G3gMtgiN11e1ZNL7-b-9WURQ8AhqpiPmPW6SgxQ6_bPpHM19Mo-7HmZ_u5pIB-bge1IYUQE-EYV5nzuObr-ixwWFrkz4uJBxD2PDOd7p2OZcegpens0xkjxs1-M1OWBjPsLogFiyqiIYx4nxb1gfGghum5g4N6jnwvs60ApsmI_WY_B3pHQZINpdgaJuB9F09bqqoOj9QVFlv_89bkf7OdpfNJh9lRAlPmbTOSf7nC4Lw27WnD39sBhGuZzdaEgu6Clg30ouP-Gmw7fO_LMiKT9iJ39nlPA8PifofHqcO5YvKnmOwu4nRxSvQAefdl3e_vGlx864so4AsmtKdDsFTbcbrv0SDocXYVGlwPLsBPLEJtPSd0r4YJZAxu9yxjk8ZWA5AnkHm8MRYMZc66oZMsvH4JxWQS6PVoTWbHNfOx-V7Cz&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A tropical blend of French sophistication and island charm, with vibrant markets, azure waters, and a laid-back, sun-soaked vibe."
"[""Shorttrip""]",2,1,0,1,1,1,1,1,1,0,"04, 05, 09","Palermo, Italy",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHrQOSICI-upuYSvsFevTPy3HKYR7rMuI9sisoJSGNtpzW1gE5xqJoLyjs_G93uGtd5XsiLOIRD-XVD3199XGj44aMZMahNUK6QUkg6b__qDoEl_okn3hsXOowKCK01IhOh_xhFAQ_TxOiZxBVmVSnpDhjRUAeP_T8HWJHLQwqBbGfVFF4D8ov6n5DcCTpIiSDiYTYdlZSBqFKgee8uXYTWuhIYMoWlG1hwpOG9qQ2-jUQs2GVz1_tZSXC4K7wNG4I-XFslJxewmDJCMI6030jEvy0hTp9dDkiHj1sLubuYu4LZlx48RB7V-qdfzYfmukCKGBxZRbzVJayS1PVT8YNZ5l278cHlXJYaDuJ9YhZ94dsYE1IRLTLCvQ_5nnpEXY7md6SiUf1bgWH2ep3vNqGBczSrPuohw4CatrS-KBiJrx9UzK14NSlXUb2UHpi0MzzcX3QapK1rsJePXGLjZUkMh9eoqgAIWv1oemmu2I54GJ4CKk2Is67z5Ayy75LEBv2nlinnT4Iur0UGx4J82m--bjUjxHeKo8Qd2q4WzqWswFoI2s9UZLizACAIadHGXPX6hNg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Sun-drenched streets filled with the aroma of street food, lively markets, and stunning architecture create an enchanting and vibrant atmosphere."
"[""Longtrip""]",2,1,1,1,1,1,1,1,1,1,"05, 06, 09","Sicily, Italy",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpBN_NQpZAswCN5mKBeDYC5M3ihg-GeHezKJk8zkG-mS-PMyShmvTyux-ATolzLaFqMcxDajm24EVpFPEqsiyf_FxtJDBZAnXolVi80fUq_ttJ31HX2_vEbQNW3lEmwBsPYiTZAkgS6BmuMZmSq-rxOb7GdsrLg62r1D70TbmHB4_zREuOOdxgnq1f6JGtsRfs1KGu_7aEaneY74tlf8diizSKvCkLWeu3SRiWBjPkJqFn24-MYyWzHUCv74EZwFY9LjisGz_RePeVgSk5ZICG7Q0mnbvn836msEmW7K6d2h3OvEb10WIWSr_Cxeu_3VkXA0AiWrrzFr7jkRvTsYMPR7YfE3oufBDE-snK5avSgb1GaMjbs4DqLPj4gu1RFla8EOhv178dFqygRBhvYP0YGHGzaI0YRbIzP5YSm-oR-Iem8_-c4qlHBuv1cZRCH0gAqDpYbSSVKp1CaITnJG07yc0OL0V3f5XSmlC6sIKxDy6oqr8RicvhsMKP4_96xqxYvJvrQFu7ffFEx-HnH8PM_lU56oq5ucjwUek0jpinOP1x3VSl7HPlO12T0F94kR3fe6jrF-jO3eg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Sun-drenched landscapes, aromatic citrus groves, and vibrant markets create a sensory feast, while ancient ruins whisper stories of a rich, layered history."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"03, 04, 10","Amman, Jordan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHr0knku3JwcGhO9_pa97rFX2JrE4vBMemEV7cFql-XFcIUgAI57OY2DEArYTk2Q_zP0-HajAQ1ppbISj7G5kR6Z-3PiKiQ3lDGYrBcwV_MFRyzI7LWuz2LasxlDWJJaPgffL8wHlD654fi2ufHU2s4t3aePLCxDtcrJRdVshdIi1cwMW1I36EeI7xk1YwuwX9Z888WNV5yRiyYL1Px1am2lrm76ICjFZV_YXdOisWuVaYlYnwlxpCFbJHjNLBOA2VqbtA4pjfAFVoPMEBhXJQnQw6Wpua5bWiTqd0bI_s1z7Z5wKNjFDeimLGHMoeLDla1bYyZMxDwADXOLo8bXJlbvdgBoGubrtR2HE3w5qnag61-8IDhJUBBidSMPEeTmg0pnSrLEXgSA9H-WhpPTSSSrCGuTOdFIhljMenh_BKk3ZmUfDD2v8Jxc10-0RM9kQJctkcupGES8lq5LvWHedLlP6TUFko_GuRbUotVpYgHtXRUESvHhk6nNIxgdXGcPnbYZkhr9K7yoSo_04x92j-qO4TDL07cfIJYwOqXJd5H-cc22F9XqfoK8Y9OleCNwkHUM8chS&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Bustling markets, aromatic spices, and ancient ruins create a vibrant atmosphere that blends history with the lively rhythms of modern life."
"[""Shorttrip""]",2,1,1,1,0,1,1,1,1,0,"07, 08, 09","Nairobi, Kenya",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHr9VTLaTe2hRyJKcGaiLzwZMl9b4-oyKr7v0Bvkph21vrmZ_qXo5qvcBDkGEsHWfyrGYxG2QVUKXnI03AaTu-zh9uPi9U0G-E5zaNdMLuKeZAJgq92rO_b7E9XX9vgDEQFWS4MUG0B1vV-rw6rvROou1Iy2-wZaFZABJmWsOMaDYnNjKxVOcwzTZCg7rTm5AKXhd2ytdkvWyBIaOS_AYsef69sZdU1bt_Zwi2SoKgLku0OcEKdCuwYlBt29DBesyP6e5MuIhAXHR53UhaEr4sZvo8OQX52oaSUiq3w_0ygCOTVV37I&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Bustling streets filled with colorful markets, the aroma of street food, and a lively mix of cultures create a dynamic urban experience."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,0,"01, 02, 03","Panama City, Panama",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHovuGAeL5INlSLCuN0MneTEcH7IQvd77uPbyZrab_X8dFSub6NiVjt8PV3XC4gQyX65yg9yZoXPxw27CR2PdeAixail_FUM9RUitodJyTXGGdzq8IbBB3wRiX7FXWjq_Zwr78wJzh6fslqOEeS0JGI8WvYWJadjySXfOEEaUZywpBz4jqZT_pNGUyUBsxiyHy8HthglgvKKrit8szhOQwmYaGR_zAVo9IybF42bY0izHj3-uyfeCZx8qY5_CBSGGccLYjR0OxU_UjZmTXXbx9jRfmqA0H0QQmNeuIix1EEcGZ9MokEurSC0osGnsofbwGoRDt9Uj46LUZMh7cz-JypBj07bTpCbadr6r6jNz1jncH_lqpuM5alTNyh7B5A_6IZa8ufLKOxIrmYAtx80F8zQe--LNSWRT4aR65tMB_euwmSeDIfmGtEpTgq5M5JrjZhQL22RS-80XV1X6KlRHi3w5uZPEgufG-cqciBH0t5hYgblzFE4cC_QrhpPGMM31-ASPw6UXDGbSD_kByOASKw1FgZIwTKB54VkTI1tUsegdz89eZ5VMsh6KSkKSI8d8z_jeg&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,Humid evenings and skyscraper views contrast beautifully with colorful historic quarters and lush jungle landscapes within easy reach.
"[""Shorttrip""]",3,1,0,1,0,1,1,1,1,0,"04, 05, 10","Nagoya, Japan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHosIgf4BLaaH2HH2EpUujPXOSLociObUR5Zx6QN-_BYD5Izsms6nal0IPiKe0hF_MzfTDhCBNjC4O48FfiT9UEQo6wZRYEvr4Kilf6o7mvLg-FT2gYTohYfCCg98mZGHwLJlTuIzWWNeljWIZmu93xqgzSbHJqFURcIid-a34b0D7sZPANZ0KhOgAFXnXBbLuJ4DHxXZ_Y3C_pDNewcni7kUJ9RXnL7E0Ahl7ov5Lebt2K9UuuV7JrjzuukJBk-WTWNfiFm2jko1f3kDUNoI32p1ZEWsGyScMu8O4a4yChPwx4qi-0e2M9GSgIETb2WaOxqrnwtNy7sz4_aq1u2c53VlbCoOWhN30Ai7bxgu4lNFweEBrTGsQfUbi81WYbSQUdMHpSFBFtZFfCFgvTxnqYrm9OI1M2lN9LcRKkkacXnkA0XdE06rdViZVH3QdMGpcXS4GH-ISkkePtKuQpXoOsLNbp1CapYAXP7Sm0d8BLe36B7uCliLUHBi9kJhm4hpDvDQ9AqvKXSsdhPXThdPPNkrNXl8WlXC5pSirEzSP1qvCNGj5GSFxqRibmh4pehLiA3N1p-MeP1gw&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"A city where modern skyscrapers meet historic castles, offering a rich blend of tradition and innovation with a laid-back vibe."
"[""Shorttrip""]",2,1,1,1,1,1,1,1,1,0,"04, 05, 10","Fukuoka, Japan",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpSM2hKSGRpW1qCy8IUDk_LYXEs3OvDJudNVIaikA3k0kmY4Xwkj8MOmrh14aIghMVClu58hMHu7_g4YCOWY6GXoya8S5sBJ-rMQBIFsp4B_bUpulawcAzJXja6Rrj_11GPM28mjOFI21Y734t5_IykYwY_Ot0YEKMA1leb0UsYcnYd1ayCDQMRPNIFkdh4SPTNVBsSEg9iEcxgf3YvawsEmiqxkvXTr5ftMJ-UlKqMKaBdyIMhwGbCfOFpYGFtVZOyHUBW6XspgFrWPNve19YGR8gxUpsb238PxVa2AC37xMQejCvcKySdIbqNAWeuyDPGCvuVPrET1v528MPExpfLPW__jcDJEp0yLvM0bajSaEAgRMjFy43Fj920-GGFCf8nOjRxUBzCy7Kzo-eOh9XHEjVNdWbOQ6xxe9vtMi5gO9iFVhpscFfeLyCX8hszOLRhRjt_rEOpYz3JPr8SMqLHJnNpgX7i87qFBcPzFheqo61NhQIXdPNRYL8IBqt8H2k2eycEDgk26NY72ATUl2wn-exFeIJQli9SXKMOVYC6rSdujSlFtzY2tqVoMqVrZEaGkuRz&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Coastal breezes blend with vibrant city life, offering a friendly atmosphere, delicious street food, and a seamless mix of modern and traditional experiences."
"[""Shorttrip""]",1,1,1,1,0,0,0,0,0,1,"05, 06, 07","Maseru, Lesotho",https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photo_reference=AZLasHpn5V9AmC3e_mUrTV46OasBFO9ClcShnOeKJpAJ9-VJorVPLpNSE5HfhBwBK7UkNtteyItq8BHSl_vrubNip2UHDYZopxyNHMXyPDfMaqkoCPR9rLNo5m0bEp2H7mRL-WlH2DI6Q-aqWszQtVyftsh1HCgXzeyoP3uZPpLkrieml3JGvzOiFn7auk8csmZ_DJyTVUP2W8WKL3ftU-KEFbOFvyOHuCyQqOpaiSYlVot6xmKC8aOsiBrIWLIRph53jad5pJpRx9slIng16DpWToE5rAwd8r-0mjFwCdzd21SUfnCz9LrwU7e4Hr9PxtmSOf1yDVFI6BRbl-7LJB9UFQ2SFk5uZPrUTK0hMJ1fsVajSW9fm_1rjkbB6Gzdf2MeDfdg0suR3VSXW7aGKkfquB43TfK75F-ViwiSoWerpOEkhptPv2kDUihkKB_iprpYjhDj5IPDHuctXg_YaMBLT-7eSSxFmcqsLuPJIgVAqIwXeap4qYxcDPLMISdat1VAu3VMkHWijkSwdfDN_SwoGi-kDo-jgpo7HYyYUWVs0lr1K-Vny_Z2m0VY1bi-CNG4izRu9-CA&key=AIzaSyD_7BLKnsQVpu3qP-U3UJYD9otw4lGEnEo,"Surrounded by dramatic landscapes, this city offers a blend of bustling markets, friendly locals, and a unique cultural tapestry to explore."
